name,Modification,Chassis ID,Engine,Drive
APPLAUSE,SX,"GF-,A101S",HD-E,FF
APPLAUSE,SL,"GF-,A101S",HD-E,FF
APPLAUSE,SX,"E-,A101S",HD-E,FF
APPLAUSE,SL,"E-,A101S",HD-E,FF
APPLAUSE,SX LIMITED,"E-,A101S",HD-E,FF
APPLAUSE,LIMITED,"E-,A101S",HD-E,FF
APPLAUSE,LIMITED,"E-,A101S",HD-E,FF
APPLAUSE,16XI,"E-,A101S",HD-E,FF
APPLAUSE,16XI,"E-,A101S",HD-E,FF
APPLAUSE,16LI,"E-,A101S",HD-E,FF
APPLAUSE,16LI,"E-,A101S",HD-E,FF
APPLAUSE,LIMITED,"E-,A101S",HD-E,FF
APPLAUSE,LIMITED,"E-,A101S",HD-E,FF
APPLAUSE,16RI,"E-,A101S",HD-E,FF
APPLAUSE,16RI,"E-,A101S",HD-E,FF
APPLAUSE,16SI,"E-,A101S",HD-E,FF
APPLAUSE,16SI,"E-,A101S",HD-E,FF
APPLAUSE,16LI,"E-,A101S",HD-E,FF
APPLAUSE,16LI,"E-,A101S",HD-E,FF
APPLAUSE,16ZI,"E-,A111S",HD-E,Full-time 4WD
APPLAUSE,QR-90,"E-,A101S",HD-E,FF
APPLAUSE,QR-90,"E-,A101S",HD-E,FF
APPLAUSE,16L,"E-,A101S",HD-F,FF
APPLAUSE,16L,"E-,A101S",HD-F,FF
APPLAUSE,16X,"E-,A101S",HD-F,FF
APPLAUSE,16X,"E-,A101S",HD-F,FF
APPLAUSE,16RI,"E-,A101S",HD-E,FF
APPLAUSE,16RI,"E-,A101S",HD-E,FF
APPLAUSE,16ZI,"E-,A111S",HD-E,Full-time 4WD
ATRAI,CL,"GD-,S220V",EF-VE,FR
ATRAI,CL,"GD-,S220V",EF-VE,FR
ATRAI,CL,"GD-,S230V",EF-VE,Full-time 4WD
ATRAI,CL,"GD-,S230V",EF-VE,Full-time 4WD
ATRAI,CUSTOM TURBO,"GD-,S220V",EF-DET,FR
ATRAI,CUSTOM TURBO,"GD-,S220V",EF-DET,FR
ATRAI,CUSTOM TURBO,"GD-,S230V",EF-DET,Full-time 4WD
ATRAI,CUSTOM TURBO,"GD-,S230V",EF-DET,Full-time 4WD
ATRAI,CUSTOM,"GD-,S220V",EF-VE,FR
ATRAI,CUSTOM,"GD-,S220V",EF-VE,FR
ATRAI,CUSTOM,"GD-,S230V",EF-VE,Full-time 4WD
ATRAI,CUSTOM,"GD-,S230V",EF-VE,Full-time 4WD
ATRAI,CL,"GD-,S220V",EF-VE,FR
ATRAI,CL,"GD-,S220V",EF-VE,FR
ATRAI,CL,"GD-,S230V",EF-VE,Full-time 4WD
ATRAI,CL,"GD-,S230V",EF-VE,Full-time 4WD
ATRAI,APPARE,"V-,S120V",EF-GS,FR
ATRAI,APPARE,"V-,S120V",EF-ZS,FR
ATRAI,RT LIMITED,"V-,S120V",EF-GS,FR
ATRAI,RT LIMITED,"V-,S120V",EF-ZS,FR
ATRAI,LIBERNO APPARE,"V-,S120V",EF-GS,FR
ATRAI,LIBERNO APPARE,"V-,S120V",EF-ZS,FR
ATRAI,LIBERNO,"V-,S120V",EF-GS,FR
ATRAI,LIBERNO,"V-,S120V",EF-ZS,FR
ATRAI,APPARE TURBO,"V-,S120V",EF-RS,FR
ATRAI,APPARE TURBO,"V-,S120V",EF-RS,FR
ATRAI,RT LIMITED TURBO,"V-,S120V",EF-RS,FR
ATRAI,RT LIMITED TURBO,"V-,S120V",EF-RS,FR
ATRAI,LIBERNO TURBO,"V-,S120V",EF-RS,FR
ATRAI,LIBERNO TURBO,"V-,S120V",EF-RS,FR
ATRAI,APPARE,"V-,S130V",EF-GS,Part-time 4WD
ATRAI,APPARE,"V-,S130V",EF-ZS,Part-time 4WD
ATRAI,RT LIMITED,"V-,S130V",EF-GS,Part-time 4WD
ATRAI,RT LIMITED,"V-,S130V",EF-ZS,Part-time 4WD
ATRAI,LIBERNO APPARE,"V-,S130V",EF-GS,Part-time 4WD
ATRAI,LIBERNO APPARE,"V-,S130V",EF-ZS,Part-time 4WD
ATRAI,LIBERNO,"V-,S130V",EF-GS,Part-time 4WD
ATRAI,LIBERNO,"V-,S130V",EF-ZS,Part-time 4WD
ATRAI,APPARE TURBO,"V-,S130V",EF-RS,Part-time 4WD
ATRAI,APPARE TURBO,"V-,S130V",EF-RS,Part-time 4WD
ATRAI,RT LIMITED TURBO,"V-,S130V",EF-RS,Part-time 4WD
ATRAI,RT LIMITED TURBO,"V-,S130V",EF-RS,Part-time 4WD
ATRAI,LIBERNO TURBO,"V-,S130V",EF-RS,Part-time 4WD
ATRAI,LIBERNO TURBO,"V-,S130V",EF-RS,Part-time 4WD
ATRAI,LIBERNO TURBO,"V-,S120V",EF-TS,FR
ATRAI,LIBERNO TURBO,"V-,S120V",EF-TS,FR
ATRAI,LIBERNO TURBO,"V-,S130V",EF-TS,Part-time 4WD
ATRAI,LIBERNO TURBO,"V-,S130V",EF-TS,Part-time 4WD
ATRAI,LIBERNO,"V-,S120V",EF-GS,FR
ATRAI,LIBERNO,"V-,S120V",EF-ZS,FR
ATRAI,LIBERNO,"V-,S130V",EF-GS,Part-time 4WD
ATRAI,LIBERNO,"V-,S130V",EF-ZS,Part-time 4WD
ATRAI,LIBERNO APPARE,"V-,S120V",EF-GS,FR
ATRAI,LIBERNO APPARE,"V-,S120V",EF-ZS,FR
ATRAI,LIBERNO APPARE,"V-,S130V",EF-GS,Part-time 4WD
ATRAI,LIBERNO APPARE,"V-,S130V",EF-ZS,Part-time 4WD
ATRAI,RT TURBO,"V-,S120V",EF-TS,FR
ATRAI,RT TURBO,"V-,S120V",EF-TS,FR
ATRAI,RT TURBO,"V-,S130V",EF-TS,Full-time 4WD
ATRAI,RT TURBO,"V-,S130V",EF-TS,Part-time 4WD
ATRAI,MX TURBO,"V-,S120V",EF-TS,FR
ATRAI,MX TURBO,"V-,S120V",EF-TS,FR
ATRAI,MX TURBO,"V-,S130V",EF-TS,Part-time 4WD
ATRAI,MX TURBO,"V-,S130V",EF-TS,Part-time 4WD
ATRAI,RT,"V-,S120V",EF-GS,FR
ATRAI,RT,"V-,S120V",EF-ZS,FR
ATRAI,RT,"V-,S130V",EF-GS,Part-time 4WD
BEGO,CX LIMITED,"ABA-,J200G",3SZ-VE,FR
ATRAI,RT,"V-,S130V",EF-ZS,Part-time 4WD
ATRAI,APPARE,"V-,S120V",EF-GS,FR
ATRAI,APPARE,"V-,S120V",EF-ZS,FR
ATRAI,APPARE,"V-,S130V",EF-GS,Part-time 4WD
ATRAI,APPARE,"V-,S130V",EF-ZS,Part-time 4WD
ATRAI,APPARE,"V-,S120V",EF,FR
ATRAI,APPARE,"V-,S120V",EF,FR
BEGO,CX SPECIAL,"ABA-,J200G",3SZ-VE,FR
BEGO,CX LIMITED,"ABA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX SPECIAL,"ABA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX LIMITED,"ABA-,J200G",3SZ-VE,FR
BEGO,CX SPECIAL,"ABA-,J200G",3SZ-VE,FR
BEGO,CX LIMITED,"ABA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX SPECIAL,"ABA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX LIMITED,"ABA-,J200G",3SZ-VE,FR
ATRAI,APPARE,"V-,S130V",EF,Part-time 4WD
ATRAI,APPARE,"V-,S130V",EF,Part-time 4WD
ATRAI,LIBERNO G,"V-,S120V",EF,FR
ATRAI,LIBERNO G,"V-,S120V",EF,FR
ATRAI,LIBERNO G,"V-,S130V",EF,Part-time 4WD
ATRAI,MX TURBO,"V-,S130V",EF,Part-time 4WD
BEGO,CX SPECIAL,"ABA-,J200G",3SZ-VE,FR
BEGO,CX LIMITED,"ABA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX SPECIAL,"ABA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX SPECIAL,"ABA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX LIMITED,"ABA-,J200G",3SZ-VE,FR
BEGO,CX,"ABA-,J200G",3SZ-VE,FR
BEGO,CX SPECIAL,"ABA-,J200G",3SZ-VE,FR
ATRAI,MX,"V-,S120V",EF,FR
ATRAI,MX,"V-,S120V",EF,FR
ATRAI,MX,"V-,S130V",EF,Part-time 4WD
ATRAI,MX,"V-,S130V",EF,Part-time 4WD
ATRAI,LX,"V-,S120V",EF,FR
ATRAI,SR,"V-,S120V",EF,FR
ATRAI,SR,"V-,S130V",EF,Full-time 4WD
ATRAI,MX TURBO,"V-,S120V",EF,FR
ATRAI,LIBERNO,"V-,S120V",EF,FR
BEGO,CX LIMITED,"ABA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX LIMITED,"ABA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX,"ABA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX,"ABA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX SPECIAL,"ABA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX SPECIAL,"ABA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX,"CBA-,J200G",3SZ-VE,FR
ATRAI,LIBERNO,"V-,S120V",EF,FR
ATRAI,LIBERNO,"V-,S130V",EF,Part-time 4WD
ATRAI,LIBERNO,"V-,S130V",EF,Part-time 4WD
ATRAI,LIBERNO,"V-,S120V",EF,FR
ATRAI,LIBERNO,"V-,S120V",EF,FR
ATRAI,LIBERNO,"V-,S130V",EF,Part-time 4WD
BEGO,CX,"CBA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX,"CBA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CL,"CBA-,J200G",3SZ-VE,FR
BEGO,CL,"CBA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CL,"CBA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX LIMITED,"CBA-,J200G",3SZ-VE,FR
ATRAI,LIBERNO,"V-,S120V",EF,FR
ATRAI,LIBERNO,"V-,S120V",EF,FR
ATRAI,LIBERNO,"V-,S130V",EF,Part-time 4WD
ATRAI,MX TURBO,"V-,S120V",EF,FR
ATRAI,CRUISE G,"V-,S83V",EF,Part-time 4WD
ATRAI,CRUISE G,"V-,S83V",EF,Part-time 4WD
ATRAI,CRUISE G,"V-,S82V",EF,FR
BEGO,CX LIMITED,"CBA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX LIMITED,"CBA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX LIMITED,"CBA-,J200G",3SZ-VE,FR
BEGO,CX,"CBA-,J200G",3SZ-VE,FR
BEGO,CL,"CBA-,J200G",3SZ-VE,FR
BEGO,CX LIMITED,"CBA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX LIMITED,"CBA-,J210G",3SZ-VE,Full-time 4WD
ATRAI,CRUISE G,"V-,S82V",EF,FR
ATRAI,CRUISE TURBO,"V-,S83V",EF,Part-time 4WD
ATRAI,CRUISE TURBO,"V-,S82V",EF,FR
ATRAI,TURBO XX,"V-,S83V",EF,Full-time 4WD
ATRAI,TURBO XX,"V-,S82V",EF,FR
BEGO,CX,"CBA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CX,"CBA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CL,"CBA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CL,"CBA-,J210G",3SZ-VE,Full-time 4WD
ATRAI,CRUISE LIMITED,"V-,S83V",EF,Part-time 4WD
ATRAI,CRUISE LIMITED,"V-,S82V",EF,FR
ATRAI,CRUISE,"V-,S83V",EF,Part-time 4WD
ATRAI,CRUISE,"V-,S82V",EF,FR
ATRAI,CRUISE,"V-,S82V",EF,FR
ATRAI,SUPER CRUISE,"V-,S83V",EF,Full-time 4WD
ATRAI,SUPER CRUISE,"V-,S82V",EF,FR
ALTIS,G,"DAA-,AXVH70N",A25A-FXS,FF
MIRA CUSTOM,X,"DBA-,L275S",KF,FF
BEGO,CX,"CBA-,J200G",3SZ-VE,FR
BEGO,CX,"CBA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CL,"CBA-,J200G",3SZ-VE,FR
BEGO,CX,"CBA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CL,"CBA-,J210G",3SZ-VE,Full-time 4WD
BEGO,CL,"CBA-,J210G",3SZ-VE,Full-time 4WD
ATRAI,LX,"V-,S83V",EF,Part-time 4WD
ATRAI,LX,"V-,S82V",EF,FR
ATRAI,SUPER CRUISE,"V-,S82V",EF,FR
ATRAI,SUPER CRUISE,"V-,S83V",EF,Part-time 4WD
ATRAI,TURBO FX,"V-,S83V",EF,Part-time 4WD
ATRAI,TURBO FX,"V-,S82V",EF,FR
ALTIS,G,"DAA-,AXVH70N",A25A-FXS,FF
ALTIS,HYBRID G PACKAGE,"DAA-,AVV50N",2AR-FXE,FF
ALTIS,HYBRID G PACKAGE,"DAA-,AVV50N",2AR-FXE,FF
ALTIS,HYBRID G PACKAGE,"DAA-,AVV50N",2AR-FXE,FF
ALTIS,HYBRID G PACKAGE,"DAA-,AVV50N",2AR-FXE,FF
MIRA CUSTOM,X,"DBA-,L285S",KF,Full-time 4WD
MIRA CUSTOM,RS,"CBA-,L275S",KF-DET,FF
MIRA CUSTOM,X,"DBA-,L275S",KF-VE,FF
MIRA CUSTOM,RS,"CBA-,L285S",KF-DET,Full-time 4WD
ATRAI,TURBO EX,"V-,S83V",EF,Part-time 4WD
ATRAI,TURBO EX,"V-,S82V",EF,FR
ATRAI,TURBO XX,"V-,S83V",EF,Part-time 4WD
ATRAI,TURBO XX,"V-,S82V",EF,FR
ATRAI,TURBO LX,"V-,S83V",EF,Part-time 4WD
ALTIS,HYBRID G PACKAGE,"DAA-,AVV50N",2AR-FXE,FF
ALTIS,HYBRID G PACKAGE,"DAA-,AVV50N",2AR-FXE,FF
ALTIS,G LIMITED EDITION,"DBA-,ACV40N",2AZ-FE,FF
ALTIS,G FOUR LIMITED EDITION,"DBA-,ACV45N",2AZ-FE,Full-time 4WD
ALTIS,G LIMITED EDITION,"DBA-,ACV40N",2AZ-FE,FF
ALTIS,G LIMITED EDITION FOUR,"DBA-,ACV45N",2AZ-FE,Full-time 4WD
ALTIS,G LIMITED EDITION,"DBA-,ACV40N",2AZ-FE,FF
ALTIS,G FOUR LIMITED EDITION,"DBA-,ACV45N",2AZ-FE,Full-time 4WD
ALTIS,SX PACKAGE,"CBA-,ACV30N",2AZ-FE,FF
MIRA CUSTOM,X,"DBA-,L285S",KF-VE,Full-time 4WD
MIRA CUSTOM,RS,"CBA-,L275S",KF-DET,FF
MIRA CUSTOM,X,"DBA-,L275S",KF-VE,FF
MIRA CUSTOM,L,"DBA-,L275S",KF-VE,FF
MIRA CUSTOM,RS,"CBA-,L285S",KF-DET,Full-time 4WD
MIRA CUSTOM,X,"DBA-,L285S",KF-VE,Full-time 4WD
MIRA CUSTOM,L,"DBA-,L285S",KF-VE,Full-time 4WD
MIRA CUSTOM,L,"DBA-,L275S",KF-VE,FF
ATRAI,TURBO LX,"V-,S82V",EF,FR
ATRAI,LX,"V-,S83V",EF,Part-time 4WD
ATRAI,LX,"V-,S82V",EF,FR
ATRAI,LX,"V-,S82V",EF,FR
ATRAI,LX,"V-,S83V",EF,Part-time 4WD
ATRAI,LX,"V-,S82V",EF,FR
ALTIS,SX PACKAGE,"CBA-,ACV35N",2AZ-FE,Full-time 4WD
ALTIS,SL,"CBA-,ACV30N",2AZ-FE,FF
ALTIS,SL,"CBA-,ACV35N",2AZ-FE,Full-time 4WD
ALTIS,SX PACKAGE,"CBA-,ACV30N",2AZ-FE,FF
ALTIS,SL,"CBA-,ACV30N",2AZ-FE,FF
ALTIS,SX PACKAGE,"CBA-,ACV35N",2AZ-FE,Full-time 4WD
ALTIS,SL,"CBA-,ACV35N",2AZ-FE,Full-time 4WD
MIRA CUSTOM,X,"DBA-,L275S",KF-VE,FF
MIRA CUSTOM,RS,"CBA-,L275S",KF-DET,FF
MIRA CUSTOM,L,"DBA-,L285S",KF-VE,Full-time 4WD
MIRA CUSTOM,X,"DBA-,L285S",KF-VE,Full-time 4WD
MIRA CUSTOM,RS,"CBA-,L285S",KF-DET,Full-time 4WD
ATRAI,LX,"V-,S82V",EF,FR
ATRAI,CRUISE,"V-,S82V",EF,FR
ATRAI,CRUISE,"V-,S82V",EF,FR
ATRAI,CRUISE,"V-,S83V",EF,Part-time 4WD
ATRAI,CRUISE TURBO,"V-,S82V",EF,FR
ATRAI,CRUISE TURBO,"V-,S83V",EF,Part-time 4WD
ALTIS,SX PACKAGE,"UA-,ACV30N",2AZ-FE,FF
ALTIS,SL,"UA-,ACV30N",2AZ-FE,FF
ALTIS,SX PACKAGE,"UA-,ACV35N",2AZ-FE,Full-time 4WD
ALTIS,SL,"UA-,ACV35N",2AZ-FE,Full-time 4WD
ALTIS,2.2 SX PACKAGE,"GF-,SXV20N",5S-FE,FF
ALTIS,2.2 SL PACKAGE,"GF-,SXV20N",5S-FE,FF
MIRA ES,B,"5BA-,LA350S",KF,FF
ATRAI,TURBO FX,"M-,S83V",EF,Part-time 4WD
ATRAI,TURBO FX,"M-,S82V",EF,FR
ATRAI,TURBO EX,"M-,S83V",EF,Part-time 4WD
ATRAI,TURBO EX,"M-,S82V",EF,FR
ATRAI,TURBO LX,"M-,S83V",EF,Part-time 4WD
ATRAI,TURBO LX,"M-,S82V",EF,FR
ATRAI,LX,"M-,S83V",EF,Part-time 4WD
ATRAI,LX,"M-,S82V",EF,FR
ATRAI,LX,"M-,S82V",EF,FR
ALTIS,2.2 FOUR SX PACKAGE,"GF-,SXV25N",5S-FE,Full-time 4WD
ALTIS,2.2 FOUR SL PACKAGE,"GF-,SXV25N",5S-FE,Full-time 4WD
MIRA ES,L,"5BA-,LA350S",KF,FF
MIRA ES,B SA III,"5BA-,LA350S",KF,FF
MIRA ES,L SA III,"5BA-,LA350S",KF,FF
MIRA ES,B,"5BA-,LA360S",KF,Full-time 4WD
MIRA ES,L,"5BA-,LA360S",KF,Full-time 4WD
MIRA ES,B SA III,"5BA-,LA360S",KF,Full-time 4WD
MIRA ES,L SA III,"5BA-,LA360S",KF,Full-time 4WD
MIRA ES,X SA III,"5BA-,LA350S",KF,FF
ATRAI,LX,"M-,S82V",EF,FR
ATRAI,LX,"M-,S82V",EF,FR
ATRAI,GX,"M-,S82V",EF,FR
ATRAI,TURBO XX,"M-,S83V",EF,Part-time 4WD
ATRAI,TURBO XX,"M-,S82V",EF,FR
ATRAI,CRUISE,"M-,S82V",EF,FR
ATRAI WAGON,CUSTOM TURBO RS LIMITED SA III,"ABA-,S321G",KF,FR
MIRA ES,X LIMITED SA III,"5BA-,LA350S",KF,FF
MIRA ES,G SA III,"5BA-,LA350S",KF,FF
MIRA ES,X SA III,"5BA-,LA360S",KF,Full-time 4WD
MIRA ES,X LIMITED SA III,"5BA-,LA360S",KF,Full-time 4WD
MIRA ES,G LIMITED SA III,"5BA-,LA350S",KF,FF
MIRA ES,G SA III,"5BA-,LA360S",KF,Full-time 4WD
MIRA ES,G LIMITED SA III,"5BA-,LA360S",KF,Full-time 4WD
MIRA ES,L,"DBA-,LA350S",KF,FF
ATRAI,CRUISE,"M-,S83V",EF,Part-time 4WD
ATRAI,CRUISE TURBO,"M-,S82V",EF,FR
ATRAI WAGON,CUSTOM TURBO RS SA III,"ABA-,S321G",KF,FR
ATRAI WAGON,CUSTOM TURBO RS SA III,"ABA-,S331G",KF,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO RS LIMITED SA III,"ABA-,S331G",KF,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO RS LIMITED,"ABA-,S321G",KF,FR
ATRAI WAGON,CUSTOM TURBO RS,"ABA-,S321G",KF,FR
ATRAI WAGON,CUSTOM TURBO R,"ABA-,S321G",KF,FR
ATRAI WAGON,CUSTOM TURBO RS LIMITED,"ABA-,S331G",KF,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO RS,"ABA-,S331G",KF,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO R,"ABA-,S331G",KF,Full-time 4WD
MIRA ES,B SA III,"DBA-,LA360S",KF,Full-time 4WD
MIRA ES,L,"DBA-,LA360S",KF,Full-time 4WD
MIRA ES,L SA III,"DBA-,LA350S",KF,FF
MIRA ES,X SA III,"DBA-,LA350S",KF,FF
MIRA ES,B,"DBA-,LA360S",KF,Full-time 4WD
MIRA ES,L SA III,"DBA-,LA360S",KF,Full-time 4WD
MIRA ES,B SA III,"DBA-,LA350S",KF,FF
MIRA ES,B,"DBA-,LA350S",KF,FF
MIRA ES,G SA III,"DBA-,LA350S",KF,FF
ATRAI,CRUISE TURBO,"M-,S83V",EF,Part-time 4WD
ATRAI,TIMPANI,"M-,S80V",----,FR
ATRAI,TIMPANI,"M-,S81V",----,Part-time 4WD
ATRAI,TIMPANI TURBO,"M-,S80V",----,FR
ATRAI,TIMPANI TURBO,"M-,S81V",----,Part-time 4WD
ATRAI WAGON,CUSTOM TURBO RS LIMITED,"ABA-,S321G",KF,FR
ATRAI WAGON,CUSTOM TURBO RS,"ABA-,S321G",KF,FR
ATRAI WAGON,CUSTOM TURBO R,"ABA-,S321G",KF,FR
ATRAI WAGON,CUSTOM TURBO RS LIMITED,"ABA-,S331G",KF,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO RS,"ABA-,S331G",KF,Full-time 4WD
MIRA ES,G SA III,"DBA-,LA360S",KF,Full-time 4WD
MIRA ES,X SA III,"DBA-,LA360S",KF,Full-time 4WD
MIRA ES,G SA,"DBA-,LA300S",KF,FF
MIRA ES,X SA,"DBA-,LA300S",KF,FF
MIRA ES,X,"DBA-,LA300S",KF,FF
MIRA ES,L SA,"DBA-,LA300S",KF,FF
MIRA ES,L,"DBA-,LA300S",KF,FF
ATRAI WAGON,CUSTOM TURBO R,"ABA-,S331G",KF,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO RS LIMITED,"ABA-,S321G",KF-DET,FR
ATRAI WAGON,CUSTOM TURBO RS,"ABA-,S321G",KF-DET,FR
ATRAI WAGON,CUSTOM TURBO R,"ABA-,S321G",KF-DET,FR
ATRAI WAGON,CUSTOM TURBO RS LIMITED,"ABA-,S331G",KF-DET,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO RS,"ABA-,S331G",KF-DET,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO R,"ABA-,S331G",KF-DET,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO RS LIMITED,"ABA-,S321G",KF-DET,FR
MIRA ES,D,"DBA-,LA300S",KF,FF
MIRA ES,Gf SA,"DBA-,LA310S",KF,Full-time 4WD
MIRA ES,Xf SA,"DBA-,LA310S",KF,Full-time 4WD
MIRA ES,Xf,"DBA-,LA310S",KF,Full-time 4WD
MIRA ES,Lf SA,"DBA-,LA310S",KF,Full-time 4WD
MIRA ES,Lf,"DBA-,LA310S",KF,Full-time 4WD
MIRA ES,X LIMITED SA,"DBA-,LA300S",KF,FF
MIRA ES,Xf LIMITED SA,"DBA-,LA310S",KF,Full-time 4WD
MIRA ES,G 35TH ANNIVERSARY GOLD EDITION SA,"DBA-,LA300S",KF,FF
ATRAI WAGON,CUSTOM TURBO RS,"ABA-,S321G",KF-DET,FR
ATRAI WAGON,CUSTOM TURBO R,"ABA-,S321G",KF-DET,FR
ATRAI WAGON,CUSTOM TURBO RS LIMITED,"ABA-,S331G",KF-DET,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO RS,"ABA-,S331G",KF-DET,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO R,"ABA-,S331G",KF-DET,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO R,"ABA-,S321G",KF-DET,FR
ATRAI WAGON,CUSTOM TURBO RS,"ABA-,S321G",KF-DET,FR
ATRAI WAGON,CUSTOM TURBO R,"ABA-,S331G",KF-DET,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO RS,"ABA-,S331G",KF-DET,Full-time 4WD
MIRA ES,X 35TH ANNIVERSARY GOLD EDITION SA,"DBA-,LA300S",KF,FF
MIRA ES,GF 35TH ANNIVERSARY GOLD EDITION SA,"DBA-,LA310S",KF,Full-time 4WD
MIRA ES,XF 35TH ANNIVERSARY GOLD EDITION SA,"DBA-,LA310S",KF,Full-time 4WD
MIRA ES,G SA,"DBA-,LA300S",KF,FF
MIRA ES,X SA,"DBA-,LA300S",KF,FF
MIRA ES,X,"DBA-,LA300S",KF,FF
MIRA ES,L SA,"DBA-,LA300S",KF,FF
ATRAI WAGON,CUSTOM TURBO RS LIMITED,"ABA-,S321G",KF-DET,FR
ATRAI WAGON,CUSTOM TURBO RS LIMITED,"ABA-,S331G",KF-DET,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO R BLACK EDITION,"TA-,S320G",EF-DET,FR
ATRAI WAGON,CUSTOM TURBO R BLACK EDITION,"TA-,S330G",EF-DET,Full-time 4WD
MIRA ES,L,"DBA-,LA300S",KF,FF
MIRA ES,D,"DBA-,LA300S",KF,FF
MIRA ES,Gf SA,"DBA-,LA310S",KF,Full-time 4WD
MIRA ES,Xf SA,"DBA-,LA310S",KF,Full-time 4WD
MIRA ES,Xf,"DBA-,LA310S",KF,Full-time 4WD
MIRA ES,Lf SA,"DBA-,LA310S",KF,Full-time 4WD
MIRA ES,Lf,"DBA-,LA310S",KF,Full-time 4WD
MIRA ES,G SMART SELECTION SA,"DBA-,LA300S",KF,FF
MIRA ES,X SMART SELECTION SA,"DBA-,LA300S",KF,FF
ATRAI WAGON,CUSTOM TURBO RS BLACK EDITION,"TA-,S320G",EF-DET,FR
ATRAI WAGON,CUSTOM TURBO RS BLACK EDITION,"TA-,S330G",EF-DET,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO RS,"TA-,S320G",EF-DET,FR
ATRAI WAGON,CUSTOM TURBO R,"TA-,S320G",EF-DET,FR
ATRAI WAGON,CUSTOM TURBO RS,"TA-,S330G",EF-DET,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO R,"TA-,S330G",EF-DET,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO R BLACK EDITION,"TA-,S320G",EF-DET,FR
ATRAI WAGON,CUSTOM TURBO R BLACK EDITION,"TA-,S330G",EF-DET,Full-time 4WD
BOON,X,"5BA-,M700S",1KR-FE,FF
MIRA ES,L SMART SELECTION SA,"DBA-,LA300S",KF,FF
MIRA ES,GF SMART SELECTION SA,"DBA-,LA310S",KF,Full-time 4WD
MIRA ES,XF SMART SELECTION SA,"DBA-,LA310S",KF,Full-time 4WD
MIRA ES,LF SMART SELECTION SA,"DBA-,LA310S",KF,Full-time 4WD
MIRA ES,G SMART SELECTION SA,"DBA-,LA300S",KF,FF
MIRA ES,X SMART SELECTION SA,"DBA-,LA300S",KF,FF
MIRA ES,L SMART SELECTION SA,"DBA-,LA300S",KF,FF
MIRA ES,GF SMART SELECTION SA,"DBA-,LA310S",KF,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO RS BLACK EDITION,"TA-,S320G",EF-DET,FR
ATRAI WAGON,CUSTOM TURBO RS BLACK EDITION,"TA-,S330G",EF-DET,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO RS HDD NAVI EDITION,"TA-,S320G",EF-DET,FR
ATRAI WAGON,CUSTOM TURBO RS HDD NAVI EDITION,"TA-,S330G",EF-DET,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO R HDD NAVI EDITION,"TA-,S320G",EF-DET,FR
ATRAI WAGON,CUSTOM TURBO R HDD NAVI EDITION,"TA-,S330G",EF-DET,Full-time 4WD
ATRAI WAGON,CUSTOM TURBO RS,"TA-,S320G",EF-DET,FR
